variable,model,date,scenario,season,value
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp126,JunAug,1.39116481645
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp126,SepNov,1.2597259274999997
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp245,year,1.7780106664999997
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp245,DecFeb,2.5416531465
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp245,MarMay,1.446020281
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp245,JunAug,1.5016662051499998
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp245,SepNov,1.6672027325000003
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp370,year,1.7671494414999998
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp370,DecFeb,2.7526883015
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp370,MarMay,1.4817821685
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp370,JunAug,1.4648650055
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp370,SepNov,1.498025492
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp585,year,2.2947842300000003
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp585,DecFeb,3.265951101
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp585,MarMay,2.0116534409
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp585,JunAug,1.8110838135000003
tas,CNRM-ESM2-1_r1i1p1f2,2021,ssp585,SepNov,2.06528867
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp126,year,0.9049542977499998
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp126,DecFeb,1.2517876365
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp126,MarMay,0.57257594005
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp126,JunAug,1.0428138675
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp126,SepNov,0.9672982709999995
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp245,year,1.8189102775
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp245,DecFeb,2.4904145225775
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp245,MarMay,1.5418832224999999
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp245,JunAug,1.5623861565
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp245,SepNov,1.8151304855
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp370,year,2.068670515
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp370,DecFeb,2.751305556
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp370,MarMay,1.9865713125
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp370,JunAug,1.9023617430000002
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp370,SepNov,1.6401130195
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp585,year,2.4466554
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp585,DecFeb,3.47754371
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp585,MarMay,2.1759858999999997
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp585,JunAug,2.1259346035
tas,CNRM-ESM2-1_r1i1p1f2,2041,ssp585,SepNov,2.1906523050000004
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp126,year,2.452822505
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp126,DecFeb,3.7227310894736845
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp126,MarMay,2.1415446849999995
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp126,JunAug,1.8522876525
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp126,SepNov,2.13410803
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp245,year,3.6028919100000003
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp245,DecFeb,4.120820942105263
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp245,MarMay,3.6412967899999997
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp245,JunAug,3.266212925
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp245,SepNov,3.4369809999999994
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp370,year,4.89898928
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp370,DecFeb,5.968894510526317
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp370,MarMay,4.608513619999999
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp370,JunAug,4.46283749
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp370,SepNov,4.542906349999999
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp585,year,6.137405145000001
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp585,DecFeb,7.343381263157895
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp585,MarMay,5.417750965
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp585,JunAug,5.673771880000001
tas,CNRM-ESM2-1_r1i1p1f2,2081,ssp585,SepNov,6.214202075000001
tas,FGOALS-g3_r1i1p1f1,2021,ssp126,year,1.8449881674999997
tas,FGOALS-g3_r1i1p1f1,2021,ssp126,DecFeb,2.1336827009999997
tas,FGOALS-g3_r1i1p1f1,2021,ssp126,MarMay,1.38172712785
tas,FGOALS-g3_r1i1p1f1,2021,ssp126,JunAug,1.5412067645000003
tas,FGOALS-g3_r1i1p1f1,2021,ssp126,SepNov,2.3045797997499995
tas,FGOALS-g3_r1i1p1f1,2021,ssp245,year,2.2720153975000006
tas,FGOALS-g3_r1i1p1f1,2021,ssp245,DecFeb,3.2659678229999995
tas,FGOALS-g3_r1i1p1f1,2021,ssp245,MarMay,1.46230901825
