variable,model,date,scenario,season,value
tas,FGOALS-g3_r1i1p1f1,2041,ssp126,JunAug,1.7805505729999997
tas,FGOALS-g3_r1i1p1f1,2041,ssp126,SepNov,2.477551815
tas,FGOALS-g3_r1i1p1f1,2041,ssp245,year,3.2991740149999997
tas,FGOALS-g3_r1i1p1f1,2041,ssp245,DecFeb,4.410145430000001
tas,FGOALS-g3_r1i1p1f1,2041,ssp245,MarMay,3.1336059905000004
tas,FGOALS-g3_r1i1p1f1,2041,ssp245,JunAug,2.775319295
tas,FGOALS-g3_r1i1p1f1,2041,ssp245,SepNov,2.9633331500000004
tas,FGOALS-g3_r1i1p1f1,2041,ssp370,year,3.54209258
tas,FGOALS-g3_r1i1p1f1,2041,ssp370,DecFeb,3.988662299999999
tas,FGOALS-g3_r1i1p1f1,2041,ssp370,MarMay,3.832287382500001
tas,FGOALS-g3_r1i1p1f1,2041,ssp370,JunAug,3.1262952900000007
tas,FGOALS-g3_r1i1p1f1,2041,ssp370,SepNov,3.5855411849999994
tas,FGOALS-g3_r1i1p1f1,2041,ssp585,year,3.8608581750000006
tas,FGOALS-g3_r1i1p1f1,2041,ssp585,DecFeb,4.78988877
tas,FGOALS-g3_r1i1p1f1,2041,ssp585,MarMay,3.7028894519999995
tas,FGOALS-g3_r1i1p1f1,2041,ssp585,JunAug,3.5239914400000005
tas,FGOALS-g3_r1i1p1f1,2041,ssp585,SepNov,3.620186725
tas,FGOALS-g3_r1i1p1f1,2081,ssp126,year,2.8933062250000003
tas,FGOALS-g3_r1i1p1f1,2081,ssp126,DecFeb,4.132007921052631
tas,FGOALS-g3_r1i1p1f1,2081,ssp126,MarMay,2.730245574
tas,FGOALS-g3_r1i1p1f1,2081,ssp126,JunAug,2.4024164400000005
tas,FGOALS-g3_r1i1p1f1,2081,ssp126,SepNov,2.3107790895000004
tas,FGOALS-g3_r1i1p1f1,2081,ssp245,year,4.15982839
tas,FGOALS-g3_r1i1p1f1,2081,ssp245,DecFeb,5.468214528421053
tas,FGOALS-g3_r1i1p1f1,2081,ssp245,MarMay,3.6021707930000013
tas,FGOALS-g3_r1i1p1f1,2081,ssp245,JunAug,3.675485234999999
tas,FGOALS-g3_r1i1p1f1,2081,ssp245,SepNov,3.835542039999999
tas,FGOALS-g3_r1i1p1f1,2081,ssp370,year,5.35470772
tas,FGOALS-g3_r1i1p1f1,2081,ssp370,DecFeb,7.3713537473684205
tas,FGOALS-g3_r1i1p1f1,2081,ssp370,MarMay,4.630643791300001
tas,FGOALS-g3_r1i1p1f1,2081,ssp370,JunAug,4.699221655
tas,FGOALS-g3_r1i1p1f1,2081,ssp370,SepNov,4.93112539
tas,FGOALS-g3_r1i1p1f1,2081,ssp585,year,6.544703469999999
tas,FGOALS-g3_r1i1p1f1,2081,ssp585,DecFeb,8.899883805263158
tas,FGOALS-g3_r1i1p1f1,2081,ssp585,MarMay,5.613579395
tas,FGOALS-g3_r1i1p1f1,2081,ssp585,JunAug,5.334375164999999
tas,FGOALS-g3_r1i1p1f1,2081,ssp585,SepNov,6.376668839999999
tas,INM-CM4-8_r1i1p1f1,2021,ssp126,year,2.11008948
tas,INM-CM4-8_r1i1p1f1,2021,ssp126,DecFeb,2.8583178945
tas,INM-CM4-8_r1i1p1f1,2021,ssp126,MarMay,2.272304244
tas,INM-CM4-8_r1i1p1f1,2021,ssp126,JunAug,1.87120775
tas,INM-CM4-8_r1i1p1f1,2021,ssp126,SepNov,1.337702722
tas,INM-CM4-8_r1i1p1f1,2021,ssp245,year,2.2245451280000004
tas,INM-CM4-8_r1i1p1f1,2021,ssp245,DecFeb,3.394991276
tas,INM-CM4-8_r1i1p1f1,2021,ssp245,MarMay,2.1397644645
tas,INM-CM4-8_r1i1p1f1,2021,ssp245,JunAug,1.9406397555000006
tas,INM-CM4-8_r1i1p1f1,2021,ssp245,SepNov,1.7170772644999999
tas,INM-CM4-8_r1i1p1f1,2021,ssp370,year,2.0512017825
tas,INM-CM4-8_r1i1p1f1,2021,ssp370,DecFeb,2.9972106465
tas,INM-CM4-8_r1i1p1f1,2021,ssp370,MarMay,1.8771327864999996
tas,INM-CM4-8_r1i1p1f1,2021,ssp370,JunAug,1.8276000555
tas,INM-CM4-8_r1i1p1f1,2021,ssp370,SepNov,1.7358374
tas,INM-CM4-8_r1i1p1f1,2021,ssp585,year,2.3089809599999995
tas,INM-CM4-8_r1i1p1f1,2021,ssp585,DecFeb,2.6496144548499996
tas,INM-CM4-8_r1i1p1f1,2021,ssp585,MarMay,2.804632834
tas,INM-CM4-8_r1i1p1f1,2021,ssp585,JunAug,1.8237097535
tas,INM-CM4-8_r1i1p1f1,2021,ssp585,SepNov,2.0200370019999996
tas,INM-CM4-8_r1i1p1f1,2041,ssp126,year,2.4857357050000006
tas,INM-CM4-8_r1i1p1f1,2041,ssp126,DecFeb,3.43378497
tas,INM-CM4-8_r1i1p1f1,2041,ssp126,MarMay,2.198371556
tas,INM-CM4-8_r1i1p1f1,2041,ssp126,JunAug,2.189285428
tas,INM-CM4-8_r1i1p1f1,2041,ssp126,SepNov,2.1314995475
tas,INM-CM4-8_r1i1p1f1,2041,ssp245,year,3.2725964650000003
tas,INM-CM4-8_r1i1p1f1,2041,ssp245,DecFeb,4.427773010999999
tas,INM-CM4-8_r1i1p1f1,2041,ssp245,MarMay,3.6977407799999993
tas,INM-CM4-8_r1i1p1f1,2041,ssp245,JunAug,2.8187111599999994
tas,INM-CM4-8_r1i1p1f1,2041,ssp245,SepNov,2.20908112
tas,INM-CM4-8_r1i1p1f1,2041,ssp370,year,3.1554741550000003
tas,INM-CM4-8_r1i1p1f1,2041,ssp370,DecFeb,4.026363474999999
tas,INM-CM4-8_r1i1p1f1,2041,ssp370,MarMay,3.104599195
tas,INM-CM4-8_r1i1p1f1,2041,ssp370,JunAug,2.6385998649999998
tas,INM-CM4-8_r1i1p1f1,2041,ssp370,SepNov,2.86437158
tas,INM-CM4-8_r1i1p1f1,2041,ssp585,year,3.621802775
tas,INM-CM4-8_r1i1p1f1,2041,ssp585,DecFeb,4.929878854999999
tas,INM-CM4-8_r1i1p1f1,2041,ssp585,MarMay,3.6949464000000005
tas,INM-CM4-8_r1i1p1f1,2041,ssp585,JunAug,2.9695338300000005
tas,INM-CM4-8_r1i1p1f1,2041,ssp585,SepNov,2.9843873050000007
tas,INM-CM4-8_r1i1p1f1,2081,ssp126,year,2.6222355449999997
tas,INM-CM4-8_r1i1p1f1,2081,ssp126,DecFeb,2.915723991578947
tas,INM-CM4-8_r1i1p1f1,2081,ssp126,MarMay,3.00135832
tas,INM-CM4-8_r1i1p1f1,2081,ssp126,JunAug,2.2264973150000005
tas,INM-CM4-8_r1i1p1f1,2081,ssp126,SepNov,2.2055364600000003
tas,INM-CM4-8_r1i1p1f1,2081,ssp245,year,3.959896535
tas,INM-CM4-8_r1i1p1f1,2081,ssp245,DecFeb,5.107441878947368
tas,INM-CM4-8_r1i1p1f1,2081,ssp245,MarMay,4.19677061
tas,INM-CM4-8_r1i1p1f1,2081,ssp245,JunAug,3.2630896000000007
tas,INM-CM4-8_r1i1p1f1,2081,ssp245,SepNov,3.2419990100000007
tas,INM-CM4-8_r1i1p1f1,2081,ssp370,year,5.529709785
tas,INM-CM4-8_r1i1p1f1,2081,ssp370,DecFeb,7.375205836842105
tas,INM-CM4-8_r1i1p1f1,2081,ssp370,MarMay,6.003227205
tas,INM-CM4-8_r1i1p1f1,2081,ssp370,JunAug,4.700523294999999
tas,INM-CM4-8_r1i1p1f1,2081,ssp370,SepNov,4.05368711
tas,INM-CM4-8_r1i1p1f1,2081,ssp585,year,6.081931989999999
tas,INM-CM4-8_r1i1p1f1,2081,ssp585,DecFeb,7.085538668421052
tas,INM-CM4-8_r1i1p1f1,2081,ssp585,MarMay,6.5035213249999995
tas,INM-CM4-8_r1i1p1f1,2081,ssp585,JunAug,5.8503299349999995
tas,INM-CM4-8_r1i1p1f1,2081,ssp585,SepNov,4.954600804999999
tas,MIROC6_r1i1p1f1,2021,ssp126,year,2.1111462
tas,MIROC6_r1i1p1f1,2021,ssp126,DecFeb,2.583984928
tas,MIROC6_r1i1p1f1,2021,ssp126,MarMay,1.5121215208
tas,MIROC6_r1i1p1f1,2021,ssp126,JunAug,1.7775044830000002
tas,MIROC6_r1i1p1f1,2021,ssp126,SepNov,2.5418100845
tas,MIROC6_r1i1p1f1,2021,ssp245,year,2.3412017480000005
tas,MIROC6_r1i1p1f1,2021,ssp245,DecFeb,3.4859019664999997
tas,MIROC6_r1i1p1f1,2021,ssp245,MarMay,1.591100134
tas,MIROC6_r1i1p1f1,2021,ssp245,JunAug,1.9068760059999996
tas,MIROC6_r1i1p1f1,2021,ssp245,SepNov,2.5786764874999997
tas,MIROC6_r1i1p1f1,2021,ssp370,year,2.182786247
tas,MIROC6_r1i1p1f1,2021,ssp370,DecFeb,2.8972478929999994
tas,MIROC6_r1i1p1f1,2021,ssp370,MarMay,2.2770564015
tas,MIROC6_r1i1p1f1,2021,ssp370,JunAug,1.659127303
tas,MIROC6_r1i1p1f1,2021,ssp370,SepNov,2.003903581
tas,MIROC6_r1i1p1f1,2021,ssp585,year,2.0311718050000005
tas,MIROC6_r1i1p1f1,2021,ssp585,DecFeb,2.693923133
tas,MIROC6_r1i1p1f1,2021,ssp585,MarMay,1.8336542594
tas,MIROC6_r1i1p1f1,2021,ssp585,JunAug,1.8064651934999998
tas,MIROC6_r1i1p1f1,2021,ssp585,SepNov,1.7995634146800001
tas,MIROC6_r1i1p1f1,2041,ssp126,year,3.0079853700000005
tas,MIROC6_r1i1p1f1,2041,ssp126,DecFeb,3.7688836549999998
tas,MIROC6_r1i1p1f1,2041,ssp126,MarMay,2.5046791299999995
tas,MIROC6_r1i1p1f1,2041,ssp126,JunAug,2.731992235
tas,MIROC6_r1i1p1f1,2041,ssp126,SepNov,2.9384207450000006
tas,MIROC6_r1i1p1f1,2041,ssp245,year,2.91720562
tas,MIROC6_r1i1p1f1,2041,ssp245,DecFeb,3.146917327
tas,MIROC6_r1i1p1f1,2041,ssp245,MarMay,2.8725687300000002
tas,MIROC6_r1i1p1f1,2041,ssp245,JunAug,2.940518325
tas,MIROC6_r1i1p1f1,2041,ssp245,SepNov,2.6991105400000004
tas,MIROC6_r1i1p1f1,2041,ssp370,year,3.2633461949999996
tas,MIROC6_r1i1p1f1,2041,ssp370,DecFeb,4.01125387
tas,MIROC6_r1i1p1f1,2041,ssp370,MarMay,2.9936192259999994
tas,MIROC6_r1i1p1f1,2041,ssp370,JunAug,2.7513114599999997
tas,MIROC6_r1i1p1f1,2041,ssp370,SepNov,3.2417133149999997
tas,MIROC6_r1i1p1f1,2041,ssp585,year,3.57723808
tas,MIROC6_r1i1p1f1,2041,ssp585,DecFeb,4.23798124
tas,MIROC6_r1i1p1f1,2041,ssp585,MarMay,3.6194316050000004
tas,MIROC6_r1i1p1f1,2041,ssp585,JunAug,3.2069461699999997
tas,MIROC6_r1i1p1f1,2041,ssp585,SepNov,3.5054382150000003
tas,MIROC6_r1i1p1f1,2081,ssp126,year,2.6094066949999997
tas,MIROC6_r1i1p1f1,2081,ssp126,DecFeb,2.5231998899999994
tas,MIROC6_r1i1p1f1,2081,ssp126,MarMay,2.6317611809999994
tas,MIROC6_r1i1p1f1,2081,ssp126,JunAug,2.5840139925
tas,MIROC6_r1i1p1f1,2081,ssp126,SepNov,2.6848443849999994
tas,MIROC6_r1i1p1f1,2081,ssp245,year,4.2107784100000005
tas,MIROC6_r1i1p1f1,2081,ssp245,DecFeb,4.469903989473684
tas,MIROC6_r1i1p1f1,2081,ssp245,MarMay,4.359795509999999
tas,MIROC6_r1i1p1f1,2081,ssp245,JunAug,3.90698443
tas,MIROC6_r1i1p1f1,2081,ssp245,SepNov,4.14036622
tas,MIROC6_r1i1p1f1,2081,ssp370,year,5.265198045
tas,MIROC6_r1i1p1f1,2081,ssp370,DecFeb,6.145753547368422
tas,MIROC6_r1i1p1f1,2081,ssp370,MarMay,4.6230420125
tas,MIROC6_r1i1p1f1,2081,ssp370,JunAug,5.31470018
tas,MIROC6_r1i1p1f1,2081,ssp370,SepNov,5.022699185
tas,MIROC6_r1i1p1f1,2081,ssp585,year,7.078042880000001
tas,MIROC6_r1i1p1f1,2081,ssp585,DecFeb,7.639437015789473
tas,MIROC6_r1i1p1f1,2081,ssp585,MarMay,7.020868229999998
tas,MIROC6_r1i1p1f1,2081,ssp585,JunAug,6.896664239999998
tas,MIROC6_r1i1p1f1,2081,ssp585,SepNov,6.654390415
tas,mmm,2021,ssp126,year,2.5570434450000006
tas,mmm,2021,ssp126,DecFeb,3.2877192699999993
tas,mmm,2021,ssp126,MarMay,2.33208985
tas,mmm,2021,ssp126,JunAug,2.1958538
tas,mmm,2021,ssp126,SepNov,2.433316115
tas,mmm,2021,ssp245,year,2.5690926050000003
tas,mmm,2021,ssp245,DecFeb,3.5216497350000004
tas,mmm,2021,ssp245,MarMay,2.2555506499999995
tas,mmm,2021,ssp245,JunAug,2.17982611
tas,mmm,2021,ssp245,SepNov,2.3713566799999994
tas,mmm,2021,ssp370,year,2.526515655
tas,mmm,2021,ssp370,DecFeb,3.32393468
tas,mmm,2021,ssp370,MarMay,2.24014501
tas,mmm,2021,ssp370,JunAug,2.2223355700000003
tas,mmm,2021,ssp370,SepNov,2.34662077
tas,mmm,2021,ssp585,year,2.7826206000000004
tas,mmm,2021,ssp585,DecFeb,3.5863544650000003
tas,mmm,2021,ssp585,MarMay,2.5378140899999995
tas,mmm,2021,ssp585,JunAug,2.46385464
tas,mmm,2021,ssp585,SepNov,2.58015828
tas,mmm,2041,ssp126,year,3.0095461500000003
tas,mmm,2041,ssp126,DecFeb,3.7480445100000006
tas,mmm,2041,ssp126,MarMay,2.7373338650000005
tas,mmm,2041,ssp126,JunAug,2.7692692200000004
tas,mmm,2041,ssp126,SepNov,2.790635295
tas,mmm,2041,ssp245,year,3.4031210199999995
tas,mmm,2041,ssp245,DecFeb,4.336483514999999
tas,mmm,2041,ssp245,MarMay,3.137788025
tas,mmm,2041,ssp245,JunAug,2.985027515
tas,mmm,2041,ssp245,SepNov,3.1933250749999997
tas,mmm,2041,ssp370,year,3.6805006149999997
tas,mmm,2041,ssp370,DecFeb,4.6975285399999995
tas,mmm,2041,ssp370,MarMay,3.421756765
tas,mmm,2041,ssp370,JunAug,3.334639195
tas,mmm,2041,ssp370,SepNov,3.3288956
tas,mmm,2041,ssp585,year,4.15013023
tas,mmm,2041,ssp585,DecFeb,5.161086914999999
tas,mmm,2041,ssp585,MarMay,3.816612810000001
tas,mmm,2041,ssp585,JunAug,3.824977265
tas,mmm,2041,ssp585,SepNov,3.892119405
tas,mmm,2081,ssp126,year,3.1488817549999997
tas,mmm,2081,ssp126,DecFeb,3.852997336842105
tas,mmm,2081,ssp126,MarMay,2.909640175
tas,mmm,2081,ssp126,JunAug,2.8870034900000006
tas,mmm,2081,ssp126,SepNov,2.919586935
tas,mmm,2081,ssp245,year,4.628013950000001
tas,mmm,2081,ssp245,DecFeb,5.735505815789474
tas,mmm,2081,ssp245,MarMay,4.26754139
tas,mmm,2081,ssp245,JunAug,4.249546784999999
tas,mmm,2081,ssp245,SepNov,4.29654822
tas,mmm,2081,ssp370,year,6.20362489
tas,mmm,2081,ssp370,DecFeb,7.536902705263157
tas,mmm,2081,ssp370,MarMay,5.653767185
