variable,model,date,scenario,season,value
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp26,year,0.8372190045
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp26,DecFeb,0.60065473755
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp26,MarMay,1.0554657356
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp26,JunAug,0.7393610244499998
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp26,SepNov,0.809938728
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp45,year,1.1814874300000002
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp45,DecFeb,1.145780377
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp45,MarMay,1.4578156999999998
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp45,JunAug,1.2071343380000001
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp45,SepNov,0.7945470092499998
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp85,year,1.2361470090000002
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp85,DecFeb,1.206246878
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp85,MarMay,1.2629571145
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp85,JunAug,1.1801159815000002
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2021,rcp85,SepNov,1.2317112175000002
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp26,year,0.9833147943999998
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp26,DecFeb,0.8925265557500002
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp26,MarMay,1.3115610827500002
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp26,JunAug,0.73030852015
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp26,SepNov,0.956178274
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp45,year,1.561880107
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp45,DecFeb,1.4170053414999997
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp45,MarMay,1.6166768724999998
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp45,JunAug,1.6511684944999998
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp45,SepNov,1.517251265
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp85,year,2.2917528415000006
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp85,DecFeb,2.2568671749999996
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp85,MarMay,2.3828845030000005
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp85,JunAug,2.2995697300000004
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2041,rcp85,SepNov,2.1588039835
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp26,year,1.073617185
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp26,DecFeb,1.0769316810526317
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp26,MarMay,1.5450269065000002
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp26,JunAug,0.712002051
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp26,SepNov,0.8496685077999999
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp45,year,2.291066849999999
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp45,DecFeb,2.0947142842105264
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp45,MarMay,2.6410350049999995
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp45,JunAug,2.1872096749999996
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp45,SepNov,2.1437201699999995
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp85,year,4.599023430000001
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp85,DecFeb,4.293398452631579
